multimedia irn,object irn
85234,144950
85233,144950
85232,144950
85231,144950
85241,144951
85240,144951
85239,144951
85238,144951
85237,144951
85236,144951
85246,144952
85245,144952
85244,144952
85243,144952
85242,144952
85247,144953
85248,144954
85343,144982
85342,144982
85341,144982
85250,144955
85249,144955
85254,144956
85253,144956
85252,144956
85251,144956
85257,144957
85256,144957
85255,144957
85259,144958
85258,144958
85261,144959
85260,144959
85263,144960
85262,144960
85265,144961
85264,144961
85267,144962
85266,144962
85271,144963
85270,144963
85269,144963
85268,144963
85275,144964
85274,144964
85273,144964
85272,144964
85277,144965
85276,144965
85279,144966
85278,144966
85281,144967
85280,144967
85283,144968
85282,144968
85285,144969
85284,144969
85287,144970
85286,144970
85289,144971
85288,144971
85291,144972
85290,144972
85293,144973
85292,144973
85295,144974
85294,144974
85346,144983
85345,144983
85344,144983
85349,144984
85348,144984
85347,144984
85373,144985
85372,144985
85371,144985
85370,144985
85369,144985
85375,144986
85374,144986
85377,144987
85376,144987
214832,132311
236152,324582
236151,324582
236150,324582
236149,324582
214834,134025
85387,144991
85386,144991
85385,144991
85384,144991
85391,144992
85390,144992
85389,144992
85388,144992
85393,144993
85392,144993
85396,144994
85395,144994
85394,144994
85398,144995
85397,144995
85400,144996
85399,144996
85402,144997
85401,144997
85404,144998
85403,144998
85406,144999
85405,144999
85408,145000
85407,145000
85410,145001
85409,145001
85412,145002
85411,145002
85415,145003
85414,145003
85413,145003
85417,145004
85416,145004
85419,145005
85418,145005
85423,145006
85422,145006
85421,145006
85420,145006
85430,145008
85429,145008
85428,145008
85427,145008
85432,145009
85431,145009
85434,145010
85433,145010
85437,145011
85436,145011
85435,145011
85440,145012
85439,145012
85438,145012
85441,145013
85442,145014
85530,144368
85646,144450
85659,144290
53113,144288
29314,140716
16822,144277
127066,219221
127065,219221
127061,219221
209183,219221
69624,189106
51153,161709
51159,161704
24511,144233
24512,144234
24513,144235
24514,144236
29298,140700
24526,144249
24525,144248
24532,144247
24918,144231
24522,144244
24546,144267
24517,144239
24523,144245
24521,144243
85660,144243
24531,144276
24520,144242
24518,144240
24519,144241
24524,144246
24527,144250
24528,144251
24529,144252
24533,144253
24534,144254
24535,144255
24530,144256
24536,144257
24537,144258
24538,144259
24539,144260
24540,144261
24541,144262
24542,144263
24543,144264
24544,144265
24545,144266
24547,144268
24548,144269
24549,144270
24551,144272
24552,144273
24553,144275
24554,144278
24555,144279
24557,144281
24558,144282
24559,144283
24560,144284
24561,144285
24562,144286
24563,144287
24564,144289
24565,145216
24566,145217
24567,144291
24568,144292
24569,144293
24570,144294
24571,144295
24572,144296
24573,144297
24826,144298
24574,144299
24575,144300
24576,144301
24577,144302
24579,144304
24580,144305
24581,144306
24582,144307
24583,144308
233888,324319
214835,132620
233790,324218
233789,324218
233788,324218
233787,324218
24584,144320
24595,144321
24596,144322
24585,144323
24507,144324
69621,189111
236140,324499
235095,324499
235100,324499
24723,144379
29293,140697
131684,224127
24724,144380
69193,191137
81628,191137
25212,139481
24725,144381
29297,140699
24726,144382
126157,218171
126156,218171
126155,218171
126154,218171
214836,132653
24727,144383
214837,132595
24728,144384
24917,144385
24843,144386
24732,144390
24733,144391
24676,144392
24734,144393
237455,324689
24735,144394
72274,121663
26094,121663
28406,121663
4993,121663
24736,144395
24844,144396
156572,230898
156573,230898
24729,144387
24731,144389
149634,230229
149635,230229
24737,144397
24738,144398
24602,144403
24603,144404
24739,144399
24740,144400
24741,144401
24742,144402
24604,144405
24605,144406
24606,144407
24504,144445
24505,144446
24503,144447
24506,144449
24905,145057
24842,145058
24878,145059
24745,145060
24690,145035
24691,145037
24692,145038
24693,145039
24694,145040
24847,145041
24827,145042
24828,145043
24829,145044
24830,145045
24831,145046
24832,145047
24696,145049
24697,145050
24698,145051
24699,145052
24824,145053
24888,145054
24908,145055
24502,145056
24909,145061
24910,145062
24911,145063
24748,145064
24749,145065
24750,145066
24751,145067
24913,145068
24889,145069
24848,145070
24833,145071
24752,145072
24753,145073
24700,145074
24754,145075
24912,145076
24703,145077
24704,145078
24849,145079
24640,145082
24642,145084
24643,145085
24644,145086
24645,145087
24646,145088
24647,145089
24648,145090
24649,145091
24650,145092
24651,145093
24652,145094
24653,145095
24654,145096
24655,145097
24857,145099
24858,145100
24859,145101
24860,145102
24861,145103
24862,145104
24863,145105
24864,145106
24865,145107
24866,145108
24867,145109
24868,145110
24869,145111
24870,145112
24871,145113
24872,145114
24873,145115
24874,145116
24875,145117
24876,145118
24657,145119
24658,145120
24877,145121
24659,145122
24660,145123
24661,145124
24597,145125
24662,145126
24663,145127
24664,145128
24665,145129
24668,145137
24666,145131
24834,145132
24755,145133
24598,145134
24599,145135
24667,145136
24637,144451
24774,145138
24775,145139
24776,145140
24835,145141
24836,145142
24837,145143
24777,145144
24756,145149
24757,145150
24758,145151
24759,145152
24760,145153
24761,145154
24762,145155
24778,145156
24763,145157
24764,145158
24765,145159
24766,145160
24767,145161
24768,145162
24769,145163
24770,145164
24771,145165
24772,145166
24773,145167
24781,145168
24782,145169
24783,145170
24784,145171
24850,145172
24851,145173
24785,145174
24786,145175
24787,145176
24852,145177
24853,145178
24788,145179
24854,145180
24855,145181
24856,145182
24789,145183
24790,145184
24791,145185
24792,145186
24793,145187
24839,145188
24669,145190
24796,145191
24797,145192
24798,145193
24799,145194
24794,145195
24800,145196
24500,145197
24801,145198
24802,145199
24838,145200
24803,145201
24804,145203
24806,145205
24805,145204
24807,145206
24808,145207
24670,145208
24671,145209
24721,144453
24743,144454
6163,100687
6163,316510
46995,145222
24914,145222
24689,145248
24508,144228
24509,144229
24510,144230
24633,144437
24634,144438
24635,144439
24636,144440
45859,145130
16501,145130
7305,144778
51192,178640
51198,178638
51196,178638
51188,178642
51189,178642
53060,178889
53061,178889
53058,178890
53056,178891
53065,178887
53062,178888
53055,178892
33554,138179
71816,138579
71817,138580
71818,138581
73032,106794
73031,106795
73030,106751
73033,117744
148430,230121
192714,230120
200160,316952
200161,316952
200323,316064
200327,316064
200321,3742
200322,3712
200324,3712
200325,317136
200326,317137
200328,3524
200329,3515
200330,3516
200332,3544
200333,3514
200334,3525
205934,121306
205935,128585
205936,128585
205937,128585
205938,121896
205940,121896
205941,121896
205942,124893
205943,124893
66434,181189
33459,138712
85591,197120
85606,197175
85602,197171
192712,314457
192713,314458
85598,197167
85599,197168
85601,197170
35746,153554
3784,146250
3786,146251
66343,181163
66342,181162
66341,181159
140221,218090
140222,218090
140223,218090
140224,218090
140225,218090
140226,218090
140227,218090
140228,218090
140229,218090
125570,218090
204573,235256
204572,235256
208642,235256
209514,235256
19714,116965
162973,236393
162972,236393
66340,181158
66346,181169
66347,181175
66345,181165
66344,181164
85600,197169
85595,197165
85603,197172
85596,197164
85592,197146
85597,197166
85607,197177
85604,197173
85594,197163
85610,197180
85609,197179
85608,197178
85605,197174
184491,312278
184492,312278
85593,197153
66348,181176
174215,241521
174169,241522
174170,241522
28336,160843
28337,160844
201981,316184
28903,140280
28904,140281
64321,187301
111964,187301
127024,187301
189562,313343
201923,317356
201924,317356
34308,117050
40593,117050
70794,117050
201966,317436
118693,317436
201980,316982
219099,235781
219097,235781
219098,235781
191463,229029
194177,115853
194178,115855
125441,218073
125442,218073
193003,310825
19707,116944
19706,116944
26800,158390
26801,158390
26802,158390
26803,158390
26805,158390
26806,158390
26807,158390
146031,158390
61014,181018
61015,181018
76799,181018
76800,181018
105729,205144
129255,205144
105732,205477
129255,205477
198791,235214
208995,119674
200335,3627
200336,3629
200337,3657
200338,3658
200339,3652
200340,3669
200341,3706
200342,3688
200343,3702
200344,3702
201336,236391
201337,236391
208992,119675
72494,116650
201364,317231
201365,317231
201366,317231
201367,317234
201366,317234
201365,317234
97872,204445
192899,314351
192899,314353
192899,314354
192899,314356
192899,314355
192899,314357
192899,314358
192899,314359
192899,314360
192899,314361
192899,314362
192899,314363
192899,314364
192899,314365
192899,314366
192899,314367
192899,314369
192899,314370
192899,314371
162969,317320
162970,317320
162971,317320
192899,314372
69815,147231
69816,147231
194039,235587
194040,235587
184378,235838
184379,235838
194035,235585
194036,235585
184254,235843
184256,235843
184255,235843
184384,235841
184385,235841
184386,235841
194041,235588
194042,235588
184259,235845
184260,235845
194045,235590
194046,235590
194043,235589
194044,235589
201344,233887
201345,233887
201342,233888
201343,233888
201346,233886
201347,233886
201348,233884
201349,233884
201350,233891
201351,233882
201352,233882
201353,233890
202803,317425
30131,141576
182907,311947
182908,311948
179489,310885
179488,310885
178661,310876
178662,310877
178663,310878
178664,310879
178634,310871
178633,310871
178980,310970
178979,310970
178637,310873
178638,310873
178636,310872
178635,310872
178658,310874
178657,310874
178660,310875
178659,310875
178665,310880
178666,310880
178971,310948
179511,311050
179510,311050
179512,311051
179514,311052
179513,311052
179517,311053
180971,311838
180972,311839
30132,141577
31925,141723
51000,155523
36346,155523
51000,155523
51001,155523
25105,139340
138127,139340
138126,139340
30125,141570
72427,116544
30123,141568
4573,138258
38541,138258
85733,138258
130467,138258
8839,117025
8837,117025
3093,117025
26250,117025
26251,117025
26252,117025
26253,117025
55349,117025
32530,142369
50990,144091
52502,144106
162880,236382
162887,236382
162888,236382
162881,236382
68497,182216
69099,182216
5898,149587
5897,149587
5899,149587
5900,149587
5903,149588
5901,149588
5902,149588
5904,149588
127740,149588
127741,149588
36039,119619
11642,119619
209007,119619
186016,235110
28342,160848
28369,160884
28366,160881
67617,181345
71349,181122
69426,187211
71348,181153
162547,235969
28341,160903
5905,149589
5906,149589
5907,149589
32818,146398
139467,146398
139468,146398
202371,3648
68792,182298
68556,182259
68786,182292
68779,182287
68800,182307
28335,160842
7434,116025
7435,116025
205901,128540
205907,128554
205913,128554
205917,122348
205925,122398
205931,122398
127757,219441
127758,219441
127759,219441
127760,219441
127761,219441
45837,167447
45836,167447
131604,224045
162932,236380
162933,236380
162934,236380
162935,236380
162911,233832
162912,233832
162907,236388
162908,236388
162909,236388
162910,236388
162962,69951
162968,69951
162952,70722
162967,70722
162963,70773
162964,70773
162965,70773
162966,70773
162913,236375
162914,236375
162915,236375
162916,236375
162917,236376
162918,236376
162919,236376
162920,236376
162924,236378
162925,236378
162926,236378
